date,logging,oil_gas_extraction,mining_ex_oil_gas,support_mining,utilities,construction,wood_products,nonmetallic_minerals,primary_metals,fabricated_metals,machinery,computer_electronic,electrical_equipment,motor_vehicles,furniture,misc_durable_mfg,food_misc_nondurable,textiles,apparel,paper_products,printing,petroleum_coal,chemicals,plastics_rubber,wholesale_trade,auto_dealers,food_bev_stores,general_merch,other_retail,air_transport,rail_transport,water_transport,truck_transport,transit_ground,pipeline_transport,other_transport_support,warehousing,publishing,motion_picture,broadcasting_telecom,data_processing,credit_intermediation,securities,insurance,funds_trusts,housing,other_real_estate,rental_leasing,legal_services,computer_systems_design,misc_professional,management_companies,admin_support,waste_management,education,ambulatory_health,hospitals,nursing_care,social_assistance,arts_sports,amusements,accommodation,food_services,other_services
2011-05-01,48,170.4,218.2,340.6,553.3,5516,338.2,368.3,388.1,1344.8,1050.1,1086.6,365.7,1370.9,354.5,573.3,1675.5,239.7,152.2,386.8,472.2,112.2,782.5,634.5,5462.7,1691.3,2877.1,3117.9,6918,456.1,192.8,61.9,1298.6,446.8,42.9,1133.3,653.2,772.5,360.5,1213.2,332.79999999999995,16.7,810.8000000000001,2329.4,47.8,1408,1408,500,1111.8,1529.2,14767,1991.7,7344.5,363.8,3227.5,6106.6,4716.9,3166.4,3035.1,516.2,1390,1786.9,9599.5,5345
2011-06-01,47.8,171.2,220.5,348.4,552.9,5528,336.6,369,389.5,1351.8,1054.6,1086.8,365.8,1374.5,354.9,574.6,1674.5,239.60000000000002,152.2,386.8,471.4,112.2,782.8,632.4,5470.1,1693.4,2879.5,3133.9,6930.9000000000015,457.4,193.7,60.8,1303.7,451.8,42.9,1134.4,656.8,773.8,361.7,1215.8,333.7000000000003,16.6,812.6,2333.2,47.9,1402,1402,497.5,1124.2,1540.1,14891.699999999999,1993.1,7342.4,363.2,3234.5,6126.5,4718.8,3169,3034.7,526.3,1393.3,1804.2,9618.8,5353
2011-07-01,48.6,172.7,220.3,357.6,552,5547,332,368.7,390.6,1356.1,1058.6,1087.8,366.8,1379.1,356.7,574.9,1679.6,240.3,150.1,386.5,470.8,112.1,783.8,634.3,5478.3,1703.5,2880.3,3143.4,6948.800000000001,459.3,193.6,59.5,1304.5,449.3,42.9,1134.6999999999998,660,773.3,357.4,1210.4,333.9,16.5,813.3000000000001,2335.4,48.4,1401.6,1401.6,499,1128.1,1552.9,14840.000000000002,1997.7,7338.6,363.1,3246.8,6145.5,4726.1,3173.3,3040.3,527.6,1399.5,1815.7,9626.9,5358
2011-08-01,48.2,173.9,222.7,359.8,552.2,5552,335.6,367.3,391,1357.6,1064.5,1089.2,367.2,1383.2,355,575.5,1675.8,240,151.4,386.9,474.5,111.4,785.7,636.1,5488.4,1705.9,2881.4,3143.8,6946.600000000001,458.2,194.9,60.5,1304.6,451.3,42.7,1135.6,662.8,771.2,362.2,1163.2,335.4,16.7,815.2,2340.2,48.8,1402.3,1402.3,499.3,1121.3,1561.2,14951.5,2010.9,7381.5,366,3252.9,6165.7,4726.4,3176.3,3045.4,524.4,1401.1,1816.6,9653.2,5377
2011-09-01,48.5,176.5,222.6,364.7,552.8,5584,335.5,366,392.6,1359.5,1067.8,1089,366.5,1391.1,354.2,574.6,1673.1,236.89999999999998,152.2,386.3,470,112,786.8,637.6,5491.4,1708.4,2885.7,3145.4,6946.700000000003,458.7,194.6,60.8,1308.5,449.1,43,1137.1,664.1,770.4,362.5,1206.5,336.5999999999999,16.5,814.7,2341.5,48.8,1395.2,1395.2,503.9,1111.9,1560,14963.099999999999,2019.9,7418.6,369.6,3265.9,6181.6,4737.9,3181.6,3050,526.7,1399.8,1808.4,9690.6,5382
2011-10-01,47.2,178,224.9,369.6,552,5588,335.7,365.8,395.2,1362.8,1071.5,1087,366.1,1403.1,352,573.7,1676.1000000000001,235.1,151.9,384.6,468.1,112.7,784.7,636.1,5508.4,1714.2,2885.9,3151.8,6946.899999999999,458.8,195,61,1312.5,448.7,43.1,1140.1,664.9,771.6,363.1,1203.5,338.80000000000007,16.4,812.9,2348,49.9,1403.1,1403.1,504.2,1116.9,1573.5,15089.599999999999,2028.9,7447.5,369.5,3278.1,6194.5,4739.9,3179.2,3060.4,530.9,1399.3,1813.2,9720.7,5383
2011-11-01,49.1,178.7,223.5,373.7,552.4,5593,334.8,365.7,397.3,1365.7,1073,1082.7,365.7,1406.5,350.4,570.9,1672.4,234.10000000000002,151.1,383.7,466.3,112.8,781.1,638,5515.4,1717,2885.1,3160.8,6952.3,458.1,194.7,60.5,1316.2,447,43.2,1142.1,666.4,770.1,361.8,1202.3000000000002,341.79999999999995,16.2,813.6,2346.9,49.3,1407.5,1407.5,506.6,1119.1,1582.8,15097.100000000002,2036.2,7465.8,368,3294.2,6202.3,4743.1,3173.6,3070.9,532.2,1399.4,1811.4,9767.5,5391
2011-12-01,49.9,180.3,223.4,377.6,552.4,5611,336.1,367.4,398,1378.8,1082.2,1081.4,366.9,1415.8,349.1,574.2,1667.6,233.8,149.3,383.2,465.4,112.9,782.2,638.4,5536.4,1721.5,2890,3158.6,6937.1,458.8,194.6,60.9,1323.3,448.7,43.3,1129.8,668.9,770.5,364.7,1203.9,339.9000000000001,15.6,812.3,2354.2,49.6,1405.1,1405.1,505.4,1120.2,1585.2,15116.599999999999,2046.4,7499.8,368.7,3305.1,6207.2,4745.5,3170.4,3086.6,530.1,1403.5,1812.7,9791.2,5402
2012-01-01,50.4,181.3,223,385.8,553.2,5626,337,368.4,399.7,1387.1,1086.7,1080.6,368.8,1424.5,349.4,577.5,1675.3999999999999,234.6,148.2,382.1,465.9,112.4,783.2,638.5,5550.5,1723.8,2896.5,3204.1,6942.1,461.3,195.1,62.7,1328.2,452.8,43.7,1131.1,671.4,766.1,352.6,1206.4,339.9000000000003,15.5,812.3000000000001,2356.8,49.3,1409,1409,506.1,1112.1,1574.3,14772.6,2057.1,7549.1,371,3310.1,6223.6,4762.7,3179.7,3097.1,539.7,1413,1813.5,9834,5414
2012-02-01,49.8,182.4,223.1,390.8,553.1,5629,337,369,400.6,1394.1,1091.6,1080.4,371,1430.3,350.3,577.6,1677.1999999999998,235.3,148.6,379.3,464.5,112.9,781.6,639.6,5560.9,1730.6,2897.7,3153.8,6977.999999999999,460.6,194.7,64,1339.7,452.5,43.8,1141.1999999999998,675.7,766.8,364.1,1203.5,341.60000000000014,15.4,813.8,2361.7,48.6,1410,1410,506.6,1113.5,1592,14902.5,2060.8,7586.9,372.3,3330.2,6245.9,4770.8,3180.8,3118.4,535.4,1422.7,1818.1,9865,5414
2012-03-01,49.6,184.8,222.9,391.7,553.7,5625,337.6,368.1,400.7,1400.6,1094.6,1080.2,372,1443.7,351.1,579,1682.7,235.5,149.5,381.5,463.5,112.6,784,642.8,5568.5,1733.8,2902.6,3129.2,7010.7,460.2,195.2,63.6,1337.5,450.5,43.8,1148.9,677.3,766.7,360.4,1206,344.89999999999975,15.3,814.4000000000001,2367,48.8,1412.5,1412.5,509.7,1112.5,1594.6,15016.9,2071.3,7603.5,371.5,3343.8,6258.7,4774.8,3188,3124.6,540.2,1431.7,1819,9915.5,5422
2012-04-01,48.4,185.5,222.2,393.8,553.4,5618,337.7,367.4,401.5,1404.4,1098,1077.7,371.4,1450.5,353.5,579.7,1686,236,149.7,380.7,464.5,113.4,782.2,642.6,5582.5,1734.9,2898.2,3134.3,7016.600000000001,460,196.5,62.5,1339.1,431.3,43.7,1149,682.8,766.2,365.6,1202.8,345.4000000000001,15.5,813.4000000000001,2373.8,47.3,1416.6,1416.6,508,1116.5,1605.6,15206.9,2077.7,7621.7,372.4,3343.9,6273,4775,3187.8,3127,535,1429.4,1820.4,9924.1,5416
2012-05-01,51.2,186.6,222.2,395.3,553.5,5604,336.6,363.8,403.7,1410.6,1101.8,1077,373,1453.5,351.4,580.2,1689.9,236.10000000000002,149.7,380.3,465.1,112,781.2,641.7,5594.1,1735.6,2912.1,3124.1,7020.0999999999985,460.6,195.8,62.5,1344.4,450.9,43.5,1151.9,687.9,766.1,374.4,1197.1,347.4000000000001,15.5,813.5,2374.2,47,1419.2,1419.2,514.1,1119,1611.8,15266.2,2083.1,7625.8,370.7,3350.8,6294.5,4775.3,3193.3,3130.2,533.3,1419.8,1824.6,9926.8,5416
2012-06-01,51.2,188.2,219.3,393.6,554.1,5621,337.7,363.2,405.2,1413.8,1102.4,1073.5,373.9,1458.8,350.7,582,1691.8,234.7,148.3,380.2,463.7,110.8,781.8,645.6,5599,1740.1,2913.3,3102.8,7016.4000000000005,461.5,195.4,63,1349.6,438.2,43.5,1155.4,691.1,765.8,364,1196.1,348.1,15.6,813.6999999999999,2370.7,46.7,1421.3,1421.3,512,1135.2,1623.9,15429.9,2089.6,7650,372.4,3343.1,6297.6,4776.5,3194.4,3132.1,531.5,1422.2,1822,9926.7,5425
2012-07-01,51.2,188.7,218.7,392.1,547.3,5632,338.6,363.4,406.9,1417.5,1101.5,1071.3,373.5,1477.4,350.1,582.5,1696.1999999999998,234.5,148.7,379.6,463.2,110.8,781.9,646.5,5609.3,1736.5,2918,3091.9,7016.1,461.1,194.8,63.8,1355.2,443.1,43.2,1154.1,694.6,766.5,366.2,1196.7,349.60000000000025,15.8,812.5,2370,46.6,1419.9,1419.9,510.2,1137.1,1642.1,15400.800000000001,2095.9,7667.2,371.6,3350.4,6307.5,4779.9,3199.8,3141.3,534.8,1426.9,1820.5,9952.7,5433
2012-08-01,51.3,189.3,217.2,394,554.7,5648,338.2,362.2,404.8,1417.1,1102.6,1066.5,373.1,1474,351.6,582.4,1702.4,234,147.2,378.7,462.1,110.7,783.2,649,5610.1,1743.3,2922.6,3085,7022.800000000001,461.1,194.9,64.3,1357.6,447.3,43.5,1156.9,696.6,767.6,363.9,1190,353.5,15.9,811.8,2371.1,46.7,1419.3,1419.3,511.8,1124.8,1646.2,15479,2103.6,7674.3,370.6,3353.4,6317.9,4780.1,3198.7,3155.9,540.8,1438.2,1822.1,10002.7,5431
2012-09-01,51.6,189.3,216.3,389.4,554.5,5661,338.3,362.8,402.2,1416.4,1100.6,1058.5,374.3,1476.2,351.8,581.8,1705.1,234.8,147,379.3,458.7,111.2,786,649.2,5605.2,1751,2925.6,3086.1,7038.299999999999,458.5,193.5,64.6,1356.2,450.7,43.5,1159.7,699.4,768.3,357.9,1190.6,353.20000000000005,16,810.0999999999999,2368,46.2,1425.4,1425.4,512,1119.7,1643.7,15447.599999999999,2112.6,7657.6,370.4,3354.9,6342.2,4782.9,3202.4,3162.2,542.9,1439.5,1826.6,10062.6,5442
2012-10-01,51.7,189.1,213.6,382.6,553.9,5674,341.4,364.2,402.5,1415.5,1100.1,1059.3,375,1474.1,351.9,581.1,1708.1,234.2,146.4,379.6,458.3,112.4,786.7,650.1,5619,1759.2,2928.1,3085.7,7044.0999999999995,457,195,65.3,1361.4,451.2,43.5,1159.8000000000002,703.4,767.3,350.5,1191.4,356.80000000000007,16.2,811,2368.3,46.2,1424.9,1424.9,514.4,1129.4,1661.4,15577.199999999999,2120.2,7702,372,3342.8,6359.5,4787.2,3203.6,3181.8,541.7,1439.5,1832.1,10070.1,5446
2012-11-01,51.1,189.7,213.1,390,550.1,5684,344.2,364.1,400,1418.5,1099.1,1054,375.6,1483.5,350.5,578.4,1698.6000000000001,233.8,146.2,379.3,455.9,112.1,785.7,650.4,5621.6,1761.4,2942.2,3084.4,7107.500000000002,455.3,194.8,65.2,1363,449.3,43,1150.3,707.2,765,358.6,1190.2,360.20000000000005,16.3,809.2,2369.7,46.9,1427.6,1427.6,513.1,1131.8,1671.5,15592.7,2127.3,7728.9,373.4,3333.8,6362.9,4790.7,3204.8,3187.8,539.8,1447.6,1836.6,10085.5,5448
2012-12-01,51.4,191.6,214,391.7,551.3,5724,345.3,367.9,397.9,1418.7,1102.4,1054.8,375.8,1487.4,352.9,580.9,1690.8000000000002,234,146.7,379,455.5,112.4,786.2,650.3,5628.3,1762.8,2947.7,3084.6,7070.000000000002,453.2,195.6,64.8,1367.4,451.4,43.3,1173.1,714.9,763.4,359,1192.1,362.4999999999999,16.5,808.9,2369.7,47.7,1432.2,1432.2,514,1136.3,1673.7,15558,2133.3,7742.3,374.8,3336.8,6390.5,4792,3213.4,3200.1,547.8,1444.5,1841.8,10143.7,5452
2013-01-01,50.7,193.2,213.8,395,551.7,5746,346.1,369.8,398.4,1419.9,1103.7,1053.1,374.5,1492.7,354.2,581.6,1696.4,234.2,146.7,379.7,455.1,113.7,789.5,652.4,5640,1768.9,2953.9,3074.7,7090.3,450.1,196.2,64.4,1372.5,455.3,43.3,1176.1,707.1,763.6,336.3,1198,364.0999999999999,15.8,810.2,2368.5,48,1435.7,1435.7,514.5,1122.8,1666.4,15182.800000000001,2140.8,7770.2,376,3331.1,6415,4787.8,3210.4,3203.6,551.5,1454.2,1846.6,10184.5,5458
2013-02-01,51.1,194.5,214.7,397.4,552.1,5784,348.1,371.3,397.4,1422.7,1101.8,1051.1,373.8,1499.1,355.9,580.9,1697.8999999999999,233.3,147.7,380,454.9,112.1,792.4,653.9,5640.8,1773.6,2960.8,3080,7098.299999999999,448.9,196.6,64.8,1376,450.6,43.5,1175.6999999999998,707.2,762.8,372.3,1196.6999999999998,366.20000000000005,15.9,811.5,2368.6,49.1,1442.6,1442.6,518,1123.1,1679.9,15349.000000000002,2148.1,7831,374.8,3317.4,6424,4791.9,3213.8,3211.9,556.2,1454.6,1851,10219.7,5456
2013-03-01,51.3,193.7,213.6,400.9,550.6,5802,348.9,372.7,398,1425.4,1104.8,1047.8,374.3,1501.6,356.4,579.3,1697.5,232.10000000000002,145.2,379.5,454.6,111.7,792.5,655.2,5644.4,1781.8,2962.7,3087.8,7079.999999999999,448.5,196.7,65.7,1367,455,43.5,1172,708.5,765.3,370.6,1196.6,367.5000000000001,16,812.3,2367.4,49,1447.3,1447.3,518.2,1129,1677.8,15494.2,2155.6,7850.3,375.5,3339.4,6432.6,4793.2,3220.2,3221.4,558.7,1462.1,1854.5,10237.7,5451
2013-04-01,52,194.3,209.3,401.4,552.2,5796,347.9,371.1,397.1,1428,1106.6,1046.9,374.6,1503.2,357.3,579.7,1699.6000000000001,230.8,143.1,378.8,452.8,111.2,793.7,656.4,5644.4,1785,2961.2,3099,7077.0999999999985,448,196.7,65.7,1382.8,456.4,43.7,1168.6999999999998,709.4,765.5,363.6,1198,368.9000000000002,16.1,813.5,2370.7,50.2,1448.6,1448.6,521.2,1130.6,1690.3,15701.100000000002,2162.8,7875.3,375.4,3345.8,6450.6,4800,3222.9,3237.8,560.6,1456,1859.6,10275.7,5455
2013-05-01,52.1,193.5,210.1,405.2,553,5829,350.5,371.7,395.7,1427.4,1102.7,1046,374,1506.2,357.6,579.1,1700.3,230.3,145,378.2,451,110.1,793.9,658.2,5651.1,1786,2972.5,3102.1,7093.199999999999,446.3,195.8,65.3,1382.8,456.3,44.3,1168.5,708.2,765.3,376.1,1197,371.60000000000025,16.2,815.0999999999999,2375,50.2,1457.7,1457.7,519.2,1128.6,1698.2,15789.2,2170.4,7899.6,377.1,3361.5,6459.5,4789.2,3226,3239.3,555.7,1461.4,1859.7,10316.6,5471
2013-06-01,52,192.9,209.8,409.2,554.5,5855,352.5,371.8,393.8,1428.9,1100.1,1046,372.3,1512.9,359.3,579.4,1699.6999999999998,231.1,144.4,378.4,450.6,109.9,792.5,658,5654.7,1793.8,2978.4,3109.2,7119.9000000000005,444.8,195.9,64.9,1380.7,455.6,44.4,1173.6,711.9,763.3,371.6,1196.5,373.60000000000025,16.4,814.1,2381.9,50.6,1458.8,1458.8,517.3,1136.5,1706.8,15932.7,2178.8,7922.6,377.7,3351.8,6471,4787.2,3228.5,3243.1,555.2,1474.2,1870.1,10352.4,5479
2013-07-01,50.4,193.1,208,411.1,552,5859,353.7,372.7,391.8,1428.5,1102.2,1042.9,372.7,1490,359.7,580,1697.8,230,144.2,378.7,451.8,109.8,794.7,660.7,5662.6,1802.5,2985.7,3115.9,7142.000000000002,442.4,195.4,65.1,1382.9,437.3,44.6,1182,714.2,763.4,382.8,1198.6999999999998,375.0999999999997,16.3,816.8000000000001,2390.3,50.3,1466.4,1466.4,515.6,1137.8,1723.8,15938.400000000001,2185.3,7939.5,377.9,3363.3,6475.2,4782.1,3228.3,3224.5,547.6,1474.4,1865,10400.5,5484
2013-08-01,51.4,193.5,207.3,414.3,551.5,5878,355.2,374.2,394.7,1432.4,1102.5,1041.8,371.6,1511.2,360.7,580.3,1701.4,230.7,144.5,377.9,449.7,109.6,792.7,660.2,5670.2,1808.1,3001.9,3119.1,7162.5,441.1,194,65,1385.2,441.5,44.8,1190.6,717.6,762.3,350.5,1201.1,377.10000000000014,16.3,815.5999999999999,2394,50.2,1466.6,1466.6,516.5,1129.7,1726.1,16008.199999999999,2188.3,7955.2,378.2,3378.2,6500.9,4783.4,3239.3,3245,553.5,1473.7,1870.3,10429.1,5493
2013-09-01,52,193.3,207.4,415.3,551.5,5910,357,375.2,394.7,1439.2,1106.4,1042,373.4,1514.3,358.9,580.4,1705.2,230.89999999999998,143.7,376.4,449.3,109.6,791.1,662.1,5680.7,1816.8,3005.8,3128,7168.5,440.5,194.7,65.3,1387.2,462.3,44.6,1189.5,722.1,761.8,370,1198.4,377.8000000000002,16.4,816,2403.3,50.7,1466.3,1466.3,516.8,1122.1,1713.7,15997.2,2192.6,7971.2,378.9,3354.5,6505,4780.2,3232.2,3261.5,557.8,1471,1867.1,10443.1,5502
2013-10-01,52.1,192.6,207.8,415.4,551,5931,360,374.9,392.8,1441.9,1107.9,1037.3,374.8,1520.6,362.3,580.9,1714.2,231.6,143.9,376,450.3,108.5,791.8,663.8,5672.2,1819.3,3013.1,3131,7182.800000000001,439.3,194.3,65.3,1389,463.3,45,1191.6999999999998,724.3,761.6,377.2,1200.1,379.10000000000025,16.5,817.7,2409.7,50.5,1470.4,1470.4,518.2,1128.4,1737.1,16099.499999999998,2202.2,7985.2,378.7,3369.8,6513.9,4778.9,3236.8,3258.8,567.2,1481.5,1878.1,10468.1,5509
2013-11-01,53.2,193.5,208.4,412.9,551.2,5963,359.1,377.2,393.5,1442.2,1108.6,1035.9,375.3,1524.9,366.2,581.7,1717.3,231.3,143.8,376.1,451.9,108.6,795.4,665,5682.4,1823.8,3013.5,3136.8,7201.7,440.8,195.2,65.9,1391.6,464.6,45.7,1198,728,761.5,381,1199.1999999999998,380.29999999999995,16.9,818.1999999999999,2415.7,50.2,1471,1471,519.2,1126.8,1747.7,16135.5,2208.5,8018.8,379.4,3379.6,6531.7,4781.2,3239.9,3267.9,579.7,1476,1877.2,10498.6,5511
2013-12-01,52.3,193.2,206.1,414,550.2,5932,359.4,375.7,395.7,1443.5,1106.8,1031.1,377.2,1530.7,365.7,581.9,1718.8999999999999,232.2,143.7,376.2,452,108.7,794.3,666.3,5689.8,1830.6,3027,3145.7,7227.7,442.6,195.2,66.1,1392,467.4,45.7,1200.3,731.9,761.7,380.8,1201.9,382.5999999999998,16.4,821,2423.7,50.1,1470.1,1470.1,520,1126.5,1745.8,16058.7,2212.3,8036.9,379.6,3375.4,6537.1,4774.6,3244.8,3267.4,574.9000000000001,1493.5,1877.9,10507.6,5525
2014-01-01,52.8,193.9,207.1,417.2,549.1,5985,362.5,376.7,394.6,1443.5,1110.1,1027.8,376,1522.2,365.9,580.2,1719.9,231.2,143.5,375.8,452.7,110.8,796,667.9,5703.1,1834.8,3024.2,3152.6,7203.300000000001,441.4,195.1,66.4,1392.3,465.4,46,1226.3000000000002,729,760.6,383.1,1196,384.3000000000002,16.4,821.5,2426.7,50.8,1472.5,1472.5,521.9,1115.5,1745.1,15710.4,2223.1,8045.7,380,3395.5,6548,4766.1,3245.7,3280.3,582.3,1497.1,1877.7,10532,5533
2014-02-01,51.6,195.5,207.7,420,549.2,6007,364.8,376.5,396.1,1444.1,1112.9,1025.6,376,1538.3,365.6,581.7,1722.3999999999999,230,143,374.6,454,110.6,796.4,670.6,5708.1,1839.5,3029.9,3152.2,7168.000000000001,440.6,195.4,67.2,1394.4,467.7,46.3,1213.4,731.8,759.6,376.7,1197.2,384.5000000000002,16.6,824.2,2440.4,50.5,1474.5,1474.5,524.2,1114.6,1750.2,15829.2,2229.2,8073.7,381.3,3390.5,6555.1,4764.7,3249.1,3292.1,585,1501.1,1879.6,10543.7,5535
2014-03-01,51.9,193.3,206.7,427.4,551.1,6038,366.5,377.6,396.2,1443.3,1116.3,1026.5,376.3,1543.2,367,584.2,1720.5,231.2,142.5,373.4,453.8,110.5,798,669.3,5713.6,1844.1,3036.6,3151.3,7185.899999999999,442.1,195.5,66.5,1401,471.1,46.6,1212.9,736.9,759.7,381.5,1197.7,386.1,16.5,825.2,2443.1,51.8,1477.5,1477.5,524.7,1118,1749.3,15951.7,2234.5,8094.9,383.2,3395.7,6573,4767.9,3251.7,3303.6,583.7,1493.9,1885.8,10600.5,5553
2014-04-01,50.9,195.2,206.8,433,550.1,6084,369.8,379.5,396.2,1447.2,1121.6,1023,376.3,1544.3,366.8,582.2,1721.1,231.10000000000002,141.4,374.1,455,110.4,798.4,670.9,5729.3,1854.1,3047.7,3154,7200.0999999999985,440.2,196.4,67.1,1405.8,468.1,47,1221.1,740.8,760.7,378.5,1193.9,387.89999999999986,16.5,825.9000000000001,2447.9,52.3,1481.7,1481.7,532.1,1115.8,1771.6,16156.6,2249.4,8113.8,384,3407.1,6582.8,4770.7,3254.7,3307.3,586.6,1499.2,1889.5,10638.2,5565
2014-05-01,50.9,196.7,206.8,433.1,550.1,6109,371.4,381.6,396.2,1449.8,1124.6,1021.4,376,1550.9,367.9,582,1716.7,231.10000000000002,139.6,374.4,454.3,111.1,800.1,670.7,5735,1855.6,3050.3,3154.7,7204.500000000001,442.7,198.1,67.3,1411.6,468.3,46.6,1232.4,747.8,760.3,374.6,1193.3000000000002,388.79999999999995,16.5,827.0999999999999,2453.8,52.7,1483.5,1483.5,533.3,1115,1787,16218,2247.5,8135.2,384.8,3408.2,6601.9,4783.6,3257.7,3323.3,589.5,1514.1,1895.4,10671.3,5568
2014-06-01,51.5,198.1,207.1,436,550.8,6133,372.9,384,397.8,1449.8,1128.8,1021.6,377.2,1563.5,368.8,580.5,1713.2,230.3,139.5,375,455.1,112.2,802.8,672.6,5747.5,1872.1,3058.9,3159.3,7215.7,443.6,198.5,67.5,1416,466.1,47.1,1241.5,753.7,762,377,1193.1,389.9,16.5,826.1,2461,52.5,1489.3,1489.3,535.3,1128.2,1794.1,16393.7,2251.4,8165.3,386.4,3432,6616.1,4784,3255.5,3336.3,590.2,1506.9,1898.3,10697.5,5562
2014-07-01,51.7,198.5,208.6,438.3,551.7,6178,374.2,383.4,398.8,1451.5,1130.3,1022.4,377,1572.7,371.1,579.8,1716.8000000000002,232.7,139.2,373.1,454.2,112.1,803.1,672.7,5749.8,1874.2,3067,3165.3,7222.5999999999995,444.2,200,67.5,1420.4,475,47.1,1247,760.3,762,378,1192.3,392.69999999999993,16.4,830.8,2467.4,53.1,1489.2,1489.2,538.5,1128.6,1809.7,16389.7,2246.1,8183.5,388.3,3421.2,6634.7,4778.6,3255.5,3360.1,587.0999999999999,1513.5,1893.4,10709.4,5566
2014-08-01,52.4,198.1,207.9,441,553.7,6210,376.2,387.1,399.5,1455.6,1133.4,1022.4,378.6,1569.3,371.7,580.1,1719.3,233.4,139.1,372.6,453.2,112.3,804.7,673.8,5748.5,1881,3055.3,3166.6,7235.1,443.8,200.7,67.9,1423.3,481.8,47.1,1246.8,764.8,763.2,378.3,1195,396.49999999999966,16.4,833.8,2475.3,52.6,1492,1492,538.6,1123.5,1815.1,16468.4,2256.9,8211.6,388.7,3426.8,6655.4,4791.7,3259.4,3367.9,587.9,1508.3,1896.3,10732,5580
2014-09-01,52.3,198.8,208,444.9,551.4,6242,375.8,388.7,401.3,1459.9,1132,1024,378.5,1568.8,372.7,582.4,1726.9,233.3,139.3,371.3,454.1,112.1,806.1,674.2,5753.4,1884.5,3078.8,3161.2,7243.0999999999995,444.2,202.8,67.3,1429.5,477.8,47.1,1254.4,767,763.3,378.1,1193.3,399.3000000000003,16.4,835.2,2483.8,53.5,1493.3,1493.3,539.7,1110.2,1807.3,16476.5,2256.5,8250.9,389.1,3435.9,6668.7,4797.9,3261.2,3376.8,593.4,1512.8,1900.2,10761.7,5574
2014-10-01,52,200.8,207.2,438.6,552.2,6259,376.6,390.3,401.5,1466.2,1137.6,1024.5,378.8,1571.4,374.8,583.9,1731.3,233.2,139,372.4,452.4,112.6,808.7,676.9,5756.6,1886.8,3092.1,3161.3,7264.5999999999995,447.3,203.1,67.2,1435.4,479.2,47.5,1261.3000000000002,769,762.6,378.5,1183.6,402.3000000000002,16.3,836.6,2490.5,54.1,1493.1,1493.1,542.7,1117.1,1836.6,16583.300000000003,2259.5,8253.6,388.7,3431.2,6681.7,4804.9,3266.1,3385.2,594.7,1526.6,1900.7,10788.6,5581
2014-11-01,52.8,200.7,206.7,438.4,552.3,6272,376.8,391.3,402,1469.6,1139.6,1025,380.1,1579.9,376.6,582.6,1734.3,233.89999999999998,138,372.5,452.4,111.4,807.8,685.2,5760.2,1894.1,3102.3,3161.8,7271.9000000000005,449.8,204.3,67.9,1435.5,481.7,47.6,1269.8,776,764.5,385.5,1180.9,404.0999999999999,16.2,838.3000000000001,2498.9,54.9,1497.2,1497.2,542.8,1119.3,1850.3,16603.4,2264,8276,389.2,3430.6,6715.6,4810.7,3268,3401,601.9,1523.7,1903.1,10819.8,5591
2014-12-01,52.1,200.6,205.9,436.3,553.8,6293,373.2,391.3,402.5,1471.7,1140,1025.6,380,1583.5,375.5,582.6,1739.9,234.6,137.3,372.7,452.2,114.2,808.3,681.2,5768.3,1899.8,3107,3167.4,7270.200000000001,448.8,205.8,67.9,1442.5,481.6,47.5,1288.8000000000002,777.6,764,388.7,1176.7,407.60000000000014,16.2,835.9,2504,54.9,1499.2,1499.2,545,1122.1,1857.1,16597.800000000003,2271.1,8320,389.5,3435.7,6735.3,4820.5,3272.2,3414.6,597.9,1531,1908.3,10854.8,5593
2015-01-01,52.9,198.8,204.9,431,554.5,6320,377.8,390.9,401.8,1470.2,1138.5,1026.1,380.6,1580.3,375.4,583.4,1745.3,232.7,139.2,371.5,449.2,114.4,805.4,681.9,5770.9,1906.3,3113.9,3172.1,7269.700000000001,450,208,67.2,1443.9,484.9,47.3,1282.1,786.4,764.3,390.3,1171.8,413.5999999999999,16.2,841.6999999999999,2514.2,54.6,1500.8,1500.8,543.2,1107.5,1860.4,16204.1,2272.4,8328.4,391.6,3440.9,6754.5,4835.6,3282,3432.9,595.5,1529.2,1916.6,10874.1,5599
2015-02-01,52.6,197.3,203.6,421.9,554.3,6361,377.3,391.9,400.1,1470.4,1136.6,1027.6,382,1588.9,375.7,583.3,1748.4,232.7,137.6,371.6,451.1,109.5,807,683.3,5780.2,1913.4,3114.1,3173.1,7278.1,451.4,209.2,67.1,1448.6,480.6,48,1283.4,797.7,764.2,396.8,1166.8,413.19999999999993,16.2,845,2517.9,55.3,1503.5,1503.5,545.6,1112,1871,16293,2275.4,8338.6,393.1,3449.7,6768.1,4845.2,3279.4,3444.7,591.3,1537.9,1918.8,10924.4,5606
2015-03-01,52.7,196.5,202.3,408.1,554.7,6334,377.7,391.8,399.5,1468.8,1134.4,1026.5,383,1592.6,376.3,587,1756,232.6,137.2,372.5,450.8,108.4,806,684.1,5783,1917.5,3116.6,3184.3,7291.2,451,209.7,66.8,1443.8,482.4,48.5,1293,803.8,764.8,393.5,1163.8,414.9000000000001,16.1,843.7,2525.6,55.4,1508.4,1508.4,544.2,1112.9,1870.4,16390.699999999997,2283,8332.3,392.2,3454.3,6783.3,4854,3277.6,3460.2,598,1534.4,1918.3,10930.1,5607
